smiles,solubility,lipophilicity,bbbp,hiv,molecular_weight,formula,logp,logd,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,saturated_rings,heteroatoms,fluorine_count,fluorine_percentage,carbon_count,oxygen_count,sulfur_count,nitrogen_count,hydrogen_count,amide_bonds,ester_bonds,ether_bonds,sulfonamides,sulfones,fraction_csp3,spiro_atoms,bridgehead_atoms,drug_likeness,bioaccumulation_potential,environmental_persistence,toxicity_risk,error
CC(OC1=C(Cl)C=CC(Cl)=C1)C(O)=O,-0.2138250715601429,-0.6016128972059822,0.89,0.0,233.985049476,C9H8Cl2O3,2.8453000000000017,54.18780000000002,46.53,1.0,2.0,3.0,1.0,0.0,5.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,4.0,1.0,0.0,0.0,
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1.7163615686449571,-1.5069300061873532,0.33,0.0,182.079038168,C6H14O6,-3.5854000000000004,38.198800000000006,121.38000000000001,6.0,6.0,5.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,
OCC1=CC=C[N+]([O-])=C1,0.7938740692295202,0.210906814774408,0.85,0.0,125.047678464,C6H7NO2,-0.18769999999999998,31.324799999999993,47.17,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,4.0,0.0,0.0,0.0,
CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O,-0.31098742252686956,-0.6773725567036434,0.08,0.08,575.0021445040002,C17H17N7O8S4,-1.397499999999997,127.98470000000005,219.92999999999998,4.0,14.0,9.0,1.0,2.0,19.0,0.0,0.0,17.0,8.0,4.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,2.0,1.0,2.0,3.0,
OC(=O)C1=C(O)C=CC=C1,0.4662431581753452,-2.2703260916170467,0.77,0.0,138.031694052,C7H6O3,1.0903999999999998,35.066100000000006,57.53,2.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,
Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.7873595117586324,-1.3335280165159427,0.92,0.03,279.062198228,C9H14ClN3O5,-2.1412000000000004,63.16680000000003,130.83,4.0,8.0,2.0,1.0,1.0,9.0,0.0,0.0,9.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,4.0,0.0,0.0,1.0,
CC1=CC(O)=C(C)C(C)=C1,0.3508641897715043,0.003490397364285436,0.86,0.01,136.088815004,C9H12O,2.3174600000000005,42.31780000000002,20.23,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,4.0,1.0,0.0,0.0,
CC(OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1)C(O)=O,-0.6060599235704263,-0.8212096320054892,0.88,0.02,361.03287017199995,C15H11ClF3NO4,4.398000000000002,78.49080000000004,68.65,1.0,4.0,5.0,2.0,0.0,9.0,3.0,12.5,15.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.0,2.0,2.0,0.0,
COC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1,-0.6307816355721299,-0.08394593956236093,0.87,0.04,375.04852023600006,C16H13ClF3NO4,4.486400000000002,82.87100000000002,57.650000000000006,0.0,5.0,5.0,2.0,0.0,9.0,3.0,12.0,16.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,4.0,2.0,2.0,0.0,
CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,-0.5164025460796641,-0.16827441557634945,0.86,0.03,383.13444278000003,C19H20F3NO4,5.003300000000004,91.71200000000003,57.650000000000006,0.0,5.0,8.0,2.0,0.0,8.0,3.0,11.11111111111111,19.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,3.0,2.0,2.0,1.0,
COC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C(C)=C1,0.21358669688042933,-0.4518389750982154,0.8097619047619048,0.01,274.142975816,C14H18N4O2,1.55742,77.94580000000002,96.28,2.0,6.0,4.0,2.0,0.0,6.0,0.0,0.0,14.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,4.0,1.0,0.0,0.0,
OC(C(O)C(O)=O)C(O)=O.OC(C(O)C(O)=O)C(O)=O.NC[C@H](O)C1=CC=C(O)C(O)=C1,0.41856893168100506,-1.1812220202271038,0.278,0.01,469.10676903599995,C16H23NO15,-4.155299999999993,98.35620000000002,316.83,12.0,12.0,8.0,1.0,0.0,16.0,0.0,0.0,16.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,2.0,1.0,1.0,1.0,
CN1CC(O)C2=C\C(=N\NC(N)=O)C(=O)C=C12,0.41987700856270943,-0.6843180708682703,0.68,0.02,236.090940244,C10H12N4O3,-1.2899999999999994,59.96390000000001,108.01999999999998,3.0,5.0,1.0,0.0,1.0,7.0,0.0,0.0,10.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,4.0,0.0,0.0,0.0,
COC(=O)\C=C\C(\C)=C/C=C/C(/C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(O)=O,1.463661191099816,-0.2542400683211134,0.745,0.0,394.21440943999994,C25H30O4,5.810200000000006,120.37980000000009,63.6,1.0,3.0,10.0,0.0,0.0,4.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,2.0,2.0,1.0,
CN(C)CCCNCCC#N,1.1345669278506418,-1.0506571759477963,0.86,0.0,155.14224754399999,C8H17N3,0.44137999999999994,46.27070000000002,39.06,1.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,4.0,0.0,0.0,0.0,
CCCC1CCCC(=O)O1,0.00833625926597922,0.40581964176271285,0.78,0.04,142.099379688,C8H14O2,1.8822,38.639,26.3,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,4.0,1.0,0.0,0.0,
CNC(=O)OC1=C(C=CC=C1)C1OCCO1,0.5601988386568878,-0.17453176053888797,0.905,0.01,223.084457896,C11H13NO4,1.4502,56.17070000000003,56.790000000000006,1.0,4.0,2.0,1.0,1.0,5.0,0.0,0.0,11.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,4.0,1.0,0.0,0.0,
OCCSC1=CC=CC=C1,0.22466770787472204,0.33938911475465494,0.97,0.0,154.04523594,C8H10OS,1.771,44.25180000000003,20.23,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,4.0,1.0,1.0,1.0,
O=C1NC2=C(N1)C(=O)NC(=O)N2,0.2960661201156533,-1.043692237652465,0.845,0.01,168.028339988,C5H4N4O3,-1.7672000000000008,40.16079999999998,114.36999999999998,4.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
CC(C(O)=O)C1=CC=C(\C=C2/CCCCC2=O)C=C1,0.17506900855801855,-1.2211039228763658,0.55,0.01,258.12559443600003,C16H18O3,3.401200000000002,73.94480000000003,54.37,1.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,4.0,2.0,0.0,0.0,
CN1C2=C(N(CC3OCCO3)C=N2)C(=O)N(C)C1=O,0.49153186033620516,-1.6502800907836892,0.8566666666666667,0.02,266.101504928,C11H14N4O4,-1.1933999999999985,65.90700000000002,80.28,0.0,8.0,2.0,2.0,1.0,8.0,0.0,0.0,11.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,4.0,0.0,0.0,0.0,
OCC1=CNC2=C1C=CC=C2,0.2743040496916183,-0.05806189796122613,0.92,0.0,147.068413908,C9H9NO,1.6602,44.22150000000002,36.019999999999996,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,4.0,1.0,0.0,0.0,
OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(C(=O)NC1=O)C(F)(F)F,0.5316093597603604,-0.7537177149982422,0.57,0.05,296.062006112,C10H11F3N2O5,-0.8039000000000005,57.944300000000005,104.54999999999998,3.0,6.0,2.0,1.0,1.0,10.0,3.0,15.0,10.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,4.0,0.0,0.0,1.0,
CC1=C(O)C(C)=C(C)C(O)=C1,0.5061347977547976,0.017892002843475995,0.85,0.0,152.083729624,C9H12O2,2.02306,43.982600000000026,40.46,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,4.0,1.0,0.0,0.0,
C[C@H]1N2CC3=C(Cl)C=CC=C3NC2=NC1=O,-0.312260209564643,0.18446779801029858,0.8,0.0,235.05123962,C11H10ClN3O,1.8521999999999998,62.52170000000002,44.7,1.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,4.0,1.0,0.0,0.0,
CN(C)C(C)(C)CO,1.0934707282650142,-1.3912176847071518,0.91,0.01,117.1153641,C6H15NO,0.3188999999999998,34.85179999999999,23.47,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,
ClC1=CC=C(OC2=CC=CC=C2)C=C1,-0.36663480109332397,0.30192829125387,0.94,0.0,204.034192588,C12H9ClO,4.1323000000000025,57.96800000000003,9.23,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,
COC1=CC=CC=C1OCC1CNC(=O)O1,0.6398927168778343,-0.367413378430706,0.98,0.01,223.084457896,C11H13NO4,1.1824000000000001,56.76070000000003,56.790000000000006,1.0,4.0,4.0,1.0,1.0,5.0,0.0,0.0,11.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,4.0,1.0,0.0,0.0,
CC=CC=NNC(=O)C1=CC=NC=C1,1.156423104525159,0.07749217303322439,0.68,0.01,189.090211972,C10H11N3O,1.3733,55.00920000000002,54.35,1.0,3.0,3.0,1.0,0.0,4.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,1.0,0.0,0.0,
ClC1=CC2=C(C=C1)C(=O)NS2,-0.20245703650187946,0.2076102623063389,0.85,0.02,184.970212428,C7H4ClNOS,2.2430000000000003,47.45570000000001,32.86,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,
BrCC(=O)C1=CC=CC=C1,0.27670846439144137,0.025217674994740563,0.9,0.0,197.968026944,C8H7BrO,2.2641999999999998,44.56650000000002,17.07,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,4.0,1.0,0.0,0.0,
CCCCCCC1(C)CCC(=O)O1,-0.6108044707964475,0.1407635039260497,0.9,0.0,184.14632988,C11H20O2,3.052500000000002,52.490000000000045,26.3,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,4.0,2.0,0.0,0.0,
CC(C)[C@H](C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(OC(F)F)C=C1,-1.5856730539036425,0.011690155397234982,0.72,0.03,451.159514656,C26H23F2NO4,6.627980000000005,118.05700000000004,68.55000000000001,0.0,5.0,9.0,3.0,0.0,7.0,2.0,6.0606060606060606,26.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,3.0,3.0,2.0,1.0,
OP(O)(=O)OC1=CC=CC=C1,-0.18541439453953248,-0.19310955411946246,0.96,0.0,174.00819533400002,C6H7O4P,1.1581,39.11410000000002,66.76,2.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O,0.91295611858984,-0.8204812271040851,0.7266666666666666,0.01,307.083806264,C10H17N3O6S,-2.2060999999999984,71.27440000000003,158.82,6.0,6.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,6.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,3.0,0.0,2.0,2.0,
N#C[N-]C#N.CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC,-1.706140096728448,-0.6302634899945452,0.81,0.03,549.515085806,C34H68N3P,12.768259999999978,174.47699999999955,61.68,0.0,2.0,28.0,0.0,0.0,4.0,0.0,0.0,34.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,2.0,3.0,2.0,2.0,
COC1=CC=C(CCO)C=C1,0.6524088481919822,0.3014621121169716,0.81,0.0,152.083729624,C9H12O2,1.23,43.78380000000002,29.46,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,4.0,1.0,0.0,0.0,
CN(N=O)C(=N)N[N+]([O-])=O,1.3064331731064904,-1.2683461836245782,0.85,0.01,147.03923902,C2H5N5O3,-0.6843299999999999,31.4148,111.69,2.0,5.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.0,0.0,0.0,0.0,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,-0.20224059212577017,-0.8775881713741706,0.76,0.0,403.849895512,C13H6Cl6O2,6.609000000000002,89.07959999999999,40.46,2.0,2.0,2.0,2.0,0.0,8.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,3.0,3.0,2.0,1.0,
[K+].CC(=O)CC(=O)NC1=CC=C(C=C1)S([O-])(=O)=O,0.34293573816836953,-0.002253595572501559,0.825,0.04,294.99167509999995,C10H10KNO5S,-2.4876999999999985,58.33290000000002,103.37,1.0,5.0,4.0,1.0,0.0,8.0,0.0,0.0,10.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.0,0.0,1.0,2.0,
CC(C)(C1=CC=CC=C1)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C1=CC=CC=C1,0.17106478759999588,0.22115859347245614,0.83,0.01,447.231062548,C30H29N3O,6.777900000000007,137.6697999999999,50.94,1.0,4.0,5.0,5.0,0.0,4.0,0.0,0.0,30.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,3.0,2.0,1.0,
[O-][N+](=O)C1=CC=C(F)C(=C1)[N+]([O-])=O,0.20906489154475408,0.3041967522325287,0.88,0.0,186.007684796,C6H3FN2O4,1.6421,39.70880000000001,86.28,0.0,4.0,2.0,1.0,0.0,7.0,1.0,7.6923076923076925,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,
COC1=CC=C(C=C1)C(=O)CC(=O)C1=CC=C(C=C1)C(C)(C)C,-0.0373852625308529,0.40208465891589396,0.845,0.0,310.15689456399997,C20H22O3,4.448400000000004,91.41400000000006,43.370000000000005,0.0,3.0,5.0,2.0,0.0,3.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,4.0,2.0,2.0,0.0,
CCCOC(=O)C1=CN=CN1C(C)C1=CC=CC=C1,0.5810292572011471,-0.1724644780568077,0.9,0.01,258.136827816,C15H18N2O2,3.0592000000000015,73.05550000000005,44.12,0.0,4.0,5.0,2.0,0.0,4.0,0.0,0.0,15.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,4.0,2.0,0.0,0.0,
CN1C(C(=O)NC2=CC=CC=N2)C(=O)C2=C(C=C(Cl)S2)S1(=O)=O,-0.5490221251530962,-0.19080640719311778,0.71,0.02,370.98012548,C13H10ClN3O4S2,1.6206,85.26300000000002,96.44,1.0,6.0,2.0,2.0,0.0,10.0,0.0,0.0,13.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,4.0,1.0,2.0,1.0,
OS(O)(=O)=O.CC(O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)C1=NC(=NC(N)=C1C)C(CC(N)=O)NCC(N)C(N)=O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)C1=CNC=N1)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCCN[C@@H](C)C1=CC=CC=C1,0.664840283880696,-0.9395511483202834,0.3975,0.0,1570.5486633799999,C61H90N18O25S3,-6.883480000000021,371.73440000000056,713.7,23.0,34.0,37.0,5.0,2.0,46.0,0.0,0.0,61.0,25.0,3.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.5573770491803278,0.0,0.0,1.0,1.0,2.0,3.0,
CS(O)(=O)=O.CCN1C=C(C(O)=O)C(=O)C2=C1C=C(N1CCN(C)CC1)C(F)=C2,-0.19391689427060946,-1.9373964913485915,0.16,0.03,429.13698470800006,C18H24FN3O6S,1.1144999999999994,107.98190000000007,120.14999999999998,2.0,7.0,3.0,2.0,1.0,11.0,1.0,3.4482758620689653,18.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,4.0,2.0,2.0,2.0,
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1,-0.15707429720678356,-1.9400603721308696,0.13666666666666666,0.02,319.13321965600005,C16H18FN3O3,1.2683000000000002,85.88200000000003,74.57000000000001,2.0,5.0,3.0,2.0,1.0,7.0,1.0,4.3478260869565215,16.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,4.0,1.0,1.0,0.0,
Cl.Cl.OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O,0.8180405543533786,-0.38458153509732484,0.5,0.03,516.1542400399999,C22H30Cl2N4O6,0.7043999999999995,134.46500000000003,163.18,8.0,10.0,12.0,2.0,0.0,12.0,0.0,0.0,22.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,2.0,1.0,1.0,2.0,
CCCCCCCCCCCCCCCCCC(=O)O[Al](O)O,-0.4294552568215415,-0.19238808640759536,0.78,0.0,344.25072329399995,C18H37AlO4,4.7606000000000055,95.82960000000006,66.76,2.0,4.0,17.0,0.0,0.0,5.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,0.0,4.0,2.0,2.0,0.0,
CC1=CC=C(C=C1)S(N)(=O)=O,0.5538560773743787,-0.8118236145616818,0.86,0.02,171.035399528,C7H9NO2S,0.6424200000000001,42.55220000000001,60.160000000000004,1.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,4.0,0.0,1.0,1.0,
CC(=CC1=CC=CC=C1)[N+]([O-])=O,0.3310830559201221,-0.7928712127460994,0.76,0.0,163.063328528,C9H9NO2,2.3241000000000005,47.087400000000024,43.14,0.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,4.0,1.0,0.0,0.0,
CCCCC1CCC(O)CC1,0.7498299913475356,-0.6895348374002316,0.91,0.0,156.15141526,C10H20O,2.7277000000000013,47.489800000000024,20.23,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,
CCCCCC1CCCC(=O)O1,-0.4142502111811126,0.48548632640771494,0.74,0.04,170.130679816,C10H18O2,2.6624000000000008,47.87300000000003,26.3,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,4.0,1.0,0.0,0.0,
CO[C@@H]([C@@H]1CC2=CC3=CC(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@@H](OC)[C@@H](C)O5)[C@@H](OC(O)=O)[C@@H](C)O4)=C(C)C(O)=C3C(O)=C2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@@H](OC(C)=O)[C@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1)C(=O)[C@@H](O)[C@@H](C)O,-0.40699226661266436,-0.4795877332469443,0.61,0.01,1184.4886973,C56H80O27,1.677920000000005,279.8036999999996,379.57000000000005,9.0,26.0,18.0,2.0,5.0,27.0,0.0,0.0,56.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,2.0,1.0,2.0,
OP(O)(O)=O.CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C[C@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,0.33677648407430216,-0.33215858120274555,0.04,0.1,785.396271598,C35H64NO16P,0.9799000000000067,187.8862999999994,243.73999999999995,6.0,14.0,6.0,0.0,4.0,18.0,0.0,0.0,35.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9428571428571428,1.0,0.0,1.0,1.0,1.0,2.0,
CCCCCCC1CCC(=O)O1,-0.7706634306782574,0.5607409585070693,0.78,0.02,170.130679816,C10H18O2,2.6624000000000008,47.87300000000003,26.3,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,4.0,1.0,0.0,0.0,
COCC(=O)N([C@H](C)C(=O)OC)C1=C(C)C=CC=C1C,0.5743194815417582,-0.6659368970597211,0.8,0.01,279.147058152,C15H21NO4,1.8443399999999999,76.75600000000004,55.84,0.0,4.0,5.0,1.0,0.0,5.0,0.0,0.0,15.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,4.0,1.0,0.0,0.0,
CCCCCCCCCCCCCCCCCCOC[C@H](COP([O-])(=O)OCC[N+](C)(C)C)OC,-1.5879414809976555,-0.7488894310803634,0.66,0.01,523.400175206,C27H58NO6P,6.4873000000000065,143.5718999999999,77.05,0.0,6.0,27.0,0.0,0.0,8.0,0.0,0.0,27.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,
CN(C1CCCCC1)S(=O)(=O)C1=CC=CC=C1N,-0.15358927387642207,0.08280328534289122,0.82,0.06,268.12454888,C13H20N2O2S,2.222,72.67620000000004,63.400000000000006,1.0,3.0,3.0,1.0,1.0,5.0,0.0,0.0,13.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,4.0,1.0,1.0,1.0,
CCC(=O)C1=CC=C(O)C=C1,0.34214054035179425,-0.13640496684253386,0.74,0.01,150.06807956,C9H10O2,1.9848999999999997,42.728300000000026,37.3,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,4.0,1.0,0.0,0.0,
CC1=CP(=O)(CC1)C1=CC=CC=C1,0.14836635998366196,0.10122152356411038,0.875,0.0,192.07040166599998,C11H13OP,2.9825000000000017,56.92350000000003,17.07,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,4.0,1.0,0.0,0.0,
[O-][N+](=O)OCCN(CCO[N+]([O-])=O)CCO[N+]([O-])=O,1.1909130453269265,-0.7890973816378719,0.89,0.01,284.060427964,C6H12N4O9,-1.0866999999999987,55.27920000000002,160.35000000000002,0.0,10.0,12.0,0.0,0.0,13.0,0.0,0.0,6.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,
NP(N)(=O)NC(=O)C1=CC=C(F)C=C1,0.4237071329573392,-0.5629172539675787,0.77,0.0,217.04164137799998,C7H9FN3O2P,0.5809999999999995,49.847500000000004,98.21000000000001,3.0,2.0,2.0,1.0,0.0,7.0,1.0,7.142857142857142,7.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,
